x,y,yaw,max_speed
5.799930672845388,-0.1746588620193927,-0.0008369402956912292,6.893438848091771
5.900008293815374,-0.17474262103263627,-0.0006233619795878811,6.820520445859011
6.000085930569932,-0.17480500563447654,-0.0004457677002533168,6.746814000132271
6.10016357693945,-0.17484961701970034,-0.00029423048734531615,6.672293395256298
6.200241228988087,-0.1748790629168847,-0.0001585188169847385,6.59693104044455
6.300318884145189,-0.1748949271085197,-2.7756614502900255e-05,6.520697750423708
6.400396540526957,-0.17489770492544895,0.00011006657271069145,6.443562613366988
6.500474196317244,-0.17488668972082672,0.0002687385991394549,6.3654928444214605
6.600551849034382,-0.1748597949919829,0.00046462429770919753,6.28645362286089
6.700629494427749,-0.17481329648292965,0.0007176239566397943,6.206407910569592
6.800707124594178,-0.17474147836567008,0.0010522905257442678,6.125316249172838
6.900784724638721,-0.17463616761643325,0.0014991010848231406,6.0431365326609
7.0008622667664175,-0.17448614115207814,0.002095872120849814,5.95982375178837
7.100939699997927,-0.17427639134272066,0.0028893010277222498,5.875329705844669
7.201016932639695,-0.17398723728697157,0.003936609019196344,5.789602676555689
7.301093803064407,-0.1735932717411623,0.005307254896592618,5.7025870578519715
7.401170032092054,-0.17306213669779455,0.0070846868041509695,5.614222933975886
7.501245147096533,-0.1723531239886174,0.00936810237350924,5.524445596834202
7.60131836365716,-0.1714156004247619,0.012274198451755059,5.433184991547849
7.701388404857909,-0.17018725919373165,0.01593891121830542,5.340365076694739
7.80145323089706,-0.1685921997387689,0.02051917606464385,5.245903082633228
7.9015096421249975,-0.16653883643193806,0.026194772686310357,5.149708647329556
8.001552706477957,-0.16391763154761857,0.03317036109593058,5.0516828040149955
8.101574946823662,-0.1605986403631276,0.04167785344275079,4.951716788385702
8.201565203993738,-0.1564288464283476,0.05197929747166348,4.849690624398716
8.30150706588153,-0.15122925498155515,0.06437046111300566,4.74547143626224
8.401376720152811,-0.14479170537813743,0.07918529252372397,4.638911418897844
8.50114004575928,-0.13687536436395942,0.09713738125892231,4.52984537841865
8.600745101603017,-0.12716944356757484,0.11911416178235662,4.418087725745246
8.70011172926214,-0.1152771745014835,0.14443237246706778,4.30342876696952
8.799142849608115,-0.10087357886405299,0.17427024618059894,4.1856300783013305
8.897696350571447,-0.0835226291893362,0.2093056349683177,4.064418673362871
8.9955765969615,-0.0627312359471302,0.25029234870967154,3.939479553491908
9.092517189641207,-0.03794804827271096,0.29804899757428194,3.810446056878486
9.188159896799664,-0.008566623504018656,0.3534295599733407,3.676887155241619
9.282030304297127,0.026064039358919405,0.42497366863972846,3.538290427929964
9.373175259808828,0.06731181912640634,0.505515598522991,3.394038767070996
9.460691043540558,0.11575057291853912,0.5919755751493909,3.2433777381582933
9.543685103380254,0.1715574945771131,0.6952142864621256,3.0853685602178564
9.620472947304783,0.23560932409450983,0.8159866391554101,2.918818108820899
9.688982190334468,0.30844339251204034,0.9276322203085406,2.9717938002160507
9.748948876016602,0.38845513452394514,1.0590060654340365,2.7984921638272557
9.797912955231014,0.47562458230739135,1.1727151968586709,2.9037145849760364
9.836675491998886,0.5677993242941537,1.2742800861595787,3.0052551291034435
9.865899438957076,0.6634514528284732,1.37807090621206,3.1034752119201072
9.885060285694127,0.7616379097963016,1.4523561685444462,3.1986807266438073
9.896881112358436,0.860974997912531,1.5151974367344885,3.2911332988808817
9.902441010725402,0.9608721036439051,1.5683364540680558,3.381058767753461
9.902687157589437,1.0609367797030997,1.612996862997298,3.4686536856542127
9.898465339810093,1.1609191891799802,1.64378788836476,3.5540903746250674
9.891167412562762,1.260724727386849,1.667179095619737,3.637520912792468
9.881536946460992,1.360334092756288,1.684147987429851,3.719080315212694
9.870217491217506,1.4597674304717432,1.6956055831175367,3.7988890995924787
9.857759389245613,1.55906572761573,1.7023893315384802,3.877055376313647
9.844627881027316,1.6582778580926603,1.7052639044837425,3.953676566311735
9.831211202604397,1.7574520703313163,1.7049250835310716,4.028840824728938
9.817828124679437,1.8566308417938697,1.7020039551065356,4.102628229684302
9.804734826530526,1.9558482143263918,1.697070076047572,4.1751117818571695
9.792131222034588,2.0551289028618904,1.6906332619329898,4.246358250430897
9.780166931087003,2.154488615292863,1.683144271063041,4.3164288933101345
9.768947073304478,2.253935135448535,1.6749949771126553,4.385380073722522
9.7585379951384,2.353469814064692,1.666518704339751,4.453263790861996
9.748972959304485,2.4530891938964126,1.6579913053081066,4.520128138781306
9.740257750398337,2.552786569942821,1.6496000099387027,4.586017705046782
9.73237942569592,2.652553604264743,1.641536585732021,4.650973918546797
9.72530581229464,2.752380921093765,1.6339993210282657,4.715035354162527
9.718984818578813,2.8522587021601837,1.6269992431156928,4.7782380006653655
9.713363126596878,2.952178277444654,1.6205804886983834,4.8406154971245705
9.70838290519138,3.0521318792353105,1.6147589767296378,4.902199342234315
9.703984645760205,3.152112784522325,1.6095286162715126,4.963019080257757
9.7001093800065,3.2521153336505333,1.604867176597553,5.0231024667034765
9.696700310255087,3.3521348682502876,1.6007416022731542,5.082475616370683
9.693703906145071,3.4521676234658853,1.5971126258583392,5.141163136003618
9.69107053730027,3.552210600607059,1.5939385959684982,5.19918824346672
9.688754720451524,3.652261438034599,1.5911784947837797,5.256572875077692
9.68671506240801,3.752318291155955,1.5887941650156672,5.313337782505697
9.684913978396702,3.852379727127584,1.586751801480618,5.36950262044843
9.683317259775222,3.9524446361692225,1.5850227872882572,5.425086026138439
9.681893557064384,4.052512159039165,1.5835839702445893,5.480105691590497
9.680613834608005,4.152581628884503,1.5824174827961839,5.53457842938399
9.679450842757287,4.2526525250681635,1.5815102103639411,5.588520232673633
9.678378642925015,4.352724436441278,1.5808530100309537,5.641946330035634
9.677372210604565,4.45279703169535,1.58043977603724,5.69487123568238
9.676407131762499,4.552870034770787,1.5802664419655037,5.747308795514868
9.6754593989949,4.652943203733567,1.5803300030730756,5.799272229426944
9.674505305470188,4.753016312000729,1.580627636632691,5.850774170227609
9.673521426878816,4.853089131247125,1.5811559935103376,5.901826699506058
9.672484674275033,4.953161415710163,1.5819107301108621,5.95244138072796
9.671372393772625,5.05323288787314,1.5828863453648698,6.002629289819803
9.670162482580327,5.153303225598431,1.584076381464926,6.052401043470483
9.668833484984638,5.253372050653509,1.5854740383568504,6.10176682535498
9.667364626883186,5.353438918195031,1.5870732396026699,6.115815153446661
9.665735743711934,5.453503306140642,1.5888701707017832,6.033506028100726
9.663927054512074,5.553564602477992,1.590865290647909,5.950058402329157
9.661918734829642,5.653622087461829,1.5930657947423577,5.865423683855054
9.659690243382906,5.753674906347484,1.595488483837475,5.7795497221779994
9.657219361985728,5.853722026770601,1.5981629755169031,5.692380432747603
9.65448091477387,5.9537621729822146,1.6011351800405484,5.603855368505489
9.651445140669011,6.053793726616289,1.6044709619698285,5.5139092294965995
9.64807570119676,6.153814580045532,1.6082599201813812,5.422471299244265
9.644327312953884,6.2538219229911345,1.6126192456449657,5.329464794060262
9.64014299883908,6.353811934969703,1.6176976562778163,5.234806108264927
9.635450953518024,6.453779344205086,1.6236794561208245,5.138403934212236
9.63016101606758,6.55371679635169,1.6307888122236696,5.0401582307629775
9.624160737152227,6.653613952028482,1.639294371975586,4.939959007029085
9.617311022160562,6.753456198731275,1.6495143350130095,4.837684879271053
9.609441330974017,6.853222817998879,1.661822018558308,4.733201346987869
9.600344428811995,6.9528843908360285,1.676651774503095,4.626358718379691
9.5897707254966,7.0523991527345204,1.6945047793073924,4.516989593869768
9.577422333968508,7.151707927162425,1.7159536573895913,4.4049057868617085
9.562947152699321,7.250727184046005,1.741644037043352,4.289894519813718
9.545933568569378,7.349339714017933,1.77228990462972,4.171713675592773
9.525906827480755,7.447382433668603,1.808658010180799,4.050085800464944
9.50232875648987,7.544631037227581,1.851637113772268,3.9246904325217513
9.474593556907102,7.640778623460517,1.909774395025865,3.795154145898131
9.441321080868308,7.735145205485779,1.97051891837185,3.661037420066582
9.402388066193932,7.827301711911525,2.0396366728740154,3.521817001368438
9.357188492296775,7.916539364428785,2.116784935436893,3.376861707433068
9.30524284755834,8.00203260170081,2.2157308643936733,3.225398423625797
9.245113077088053,8.081966664035809,2.308417677974312,3.3171064184206953
9.177853771629163,8.155980699668296,2.4007284698056743,3.3343134043852376
9.104052456681845,8.223484951881504,2.5024466771828613,3.1808247167461263
9.023776309696473,8.28314756649157,2.5931388805158595,3.2737815868904683
8.938421286086278,8.335297759694784,2.671110405805978,3.364170905091338
8.849258533491284,8.380643503992307,2.741211745120266,3.452194357023236
8.757120783034077,8.419640096353328,2.8090997137922393,3.538028529939106
8.662540605509054,8.452299830312635,2.862093854956077,3.6218290791619463
8.566362663840628,8.47990403057052,2.906175843076659,3.7037340453470837
8.469060575608744,8.503243342580166,2.9437710378984883,3.7838665249534205
8.37094677461832,8.522909580522029,2.9756478071676082,3.8623368416883417
8.272252547105444,8.539439389163302,3.0025555444480383,3.9392443283786136
8.17314638461579,8.553308307032642,3.025190386823745,4.014678801431452
8.073749536055004,8.564930866233905,3.0441791692296167,4.088721790323118
7.974148437807367,8.574664163429418,3.0600749047481735,4.161447570096622
7.8744042661923945,8.582813142138393,3.0733588906564995,4.232924034123821
7.774560080275387,8.589636479408941,3.084446168655615,4.303213436336046
7.674646059390843,8.595352438094839,3.093692317675804,4.372373026019519
7.574683289121286,8.600144353854912,3.101468886316917,4.440455593592068
7.474686215574363,8.60415876768375,3.10788197671747,4.5075099421590945
7.374665450063868,8.607531813207798,3.1132142376987315,4.573581296824523
7.274628120202513,8.610371476493091,3.1176784141424396,4.638711661513689
7.174579106032837,8.612764528780044,3.121422396320675,4.702940131307551
7.07452182828688,8.614782983550146,3.1245697452179213,4.766303166885536
6.974458688496784,8.6164865137627,3.1272229423169335,4.828834836548367
6.874391377081539,8.617924551116392,3.129466369457171,4.8905670303823765
6.774321088180578,8.619138091355811,3.1313690429199714,4.951529650387151
6.674248669008637,8.620161228455313,3.132987106830039,5.011750779783758
6.574174723491818,8.621022440732146,3.1343660797318695,5.071256834223949
6.474099684146381,8.621745652984881,3.1355428446743843,5.130072697210353
6.374023861997591,8.622351099972443,3.136547375807697,5.188221841697125
6.273947481367412,8.622856017396352,3.137404201208969,5.245726439556595
6.173870704258536,8.623275186662882,3.1381336102128787,5.302607460359772
6.073793647585189,8.623621358923598,3.1387526220406885,5.358884760718699
5.973716395471218,8.623905582241111,3.1392757396573088,5.414577165269982
5.873639008123444,8.624137453349086,3.1397155177398584,5.469702540235906
5.77356152830121,8.62432531259488,3.1400829761338045,5.524277860378053
5.673483986073544,8.624476397519013,3.140387890321862,5.578319270054656
5.57340640233554,8.624596967374178,3.1406389886048314,5.631842139004174
5.473328791410488,8.624692407916429,3.1408440824158568,5.684861113401374
5.3732511629691455,8.62476732315823,3.141010152014951,5.737390162666569
5.27317352343459,8.624825618547458,3.1411434052551614,5.789442622451933
5.173095876998903,8.624870578266478,3.141249322618468,5.841031234179725
5.073018226348325,8.624904938024834,3.14133269761083,5.892168181464538
4.972940573171641,8.624930953809724,3.1413976780965327,5.942865123714582
4.8728629185099095,8.624950466500053,3.1414478113548734,5.993133227174508
4.77278526299211,8.624964961971445,3.141486093569816,6.042983193643941
